id,playername,teamname,year,split,final_offense,final_defense,final_utility,final_macro,final_clutch,final_consistency
4453,Revanche,HWA Gaming,2017,Summer,54.54924599105849,71.84400003376695,56.103597605734414,,50.0,56.181495855317436
4464,Trix,HWA Gaming,2017,Summer,57.00075647182133,69.20897883475348,55.57230333353374,,63.41409042634246,58.99671015417047
4465,Truklax,Team Turquality,2017,Summer,51.38185576257516,68.5519368177647,50.81533445070385,,50.0,52.73321560718163
4477,kazze,Team Turquality,2017,Summer,53.155440650147845,65.62382925998114,52.50805284508928,,50.0,51.64692988190419
4479,midali,Team Turquality,2017,Summer,72.88220167103113,65.1211933443912,55.97720448914524,,50.0,79.07069126752477
4481,w4lker,Team Turquality,2017,Summer,62.865767595339044,61.421285732856624,55.320485996277085,,50.0,63.8970566082989
7781,Candy,CJ Entus,2017,Summer,56.74516109777796,69.30044437575208,55.25714793772387,,53.35559107574381,56.58073774222275
7791,Edge,Kongdoo Monster,2017,Summer,50.0,70.261859068903,51.573641157007884,,51.62500295076465,50.0
7796,GuGer,Kongdoo Monster,2017,Summer,60.6054363369443,74.74791196561472,61.17145930229282,,50.0,64.2222943219268
7822,Punch,Kongdoo Monster,2017,Summer,63.990996888569335,70.98956591628728,63.34606315649327,,60.26601581772551,69.22713100681989
7823,Pure,CJ Entus,2017,Summer,50.0,70.0,50.08337052861234,,50.0,50.0
7826,Roach,Kongdoo Monster,2017,Summer,59.089875036569154,72.29000146062006,60.94259652373704,,52.88674897389914,59.75032648464482
7835,Soul,CJ Entus,2017,Summer,55.065377527677256,70.62598650432982,57.04733716184529,,50.0,56.069176782807986
7837,Ssol,Kongdoo Monster,2017,Summer,75.15936734322185,69.21459780147768,63.34472283349133,,85.52685161797106,71.31611097078263
7844,Veritas,CJ Entus,2017,Summer,55.350396873212766,69.11926415885932,54.423344539845644,,50.0,54.896943018675735
7845,Winged,CJ Entus,2017,Summer,55.36424930518459,69.74173088065649,53.99655704295371,,50.0,54.80588869771456
7959,Justice,Jin Air Green Wings,2018,Summer,,70.0,50.12687935687146,70.0,50.0,50.0
8255,Naehyun,Griffin,2020,Spring,,70.0,50.0,70.03044208547001,50.0,50.0
9263,Brucer,Team oNe eSports,2019,Split 2,,71.991237016216,51.835323506711966,72.04241857628162,50.0,57.71782342094939
10096,BlackArrow,RoX,2017,Spring,,63.17004600388111,59.394622661954436,75.0,50.0,81.71601865762186
10104,DiscotEkka,RoX,2017,Spring,,70.0,50.0,75.0,50.0,50.0
10152,Antariys,Team Empire,2017,Summer,79.67601614836565,72.89920294784514,68.62414317120505,,50.0,76.29439320310388
10155,BloodFenix,Dolphins,2017,Summer,51.36068230241853,65.23218025124962,51.637493702686484,,50.0,55.147572800286426
10168,Finn,Team Empire,2017,Summer,53.17137773045637,71.59122020813628,53.44348509163274,,61.16095427713276,50.0
10173,Kinzu,Team Empire,2017,Summer,53.59255029018319,60.19493136530288,61.48687001409088,,64.52826591704601,50.0
10176,Lasagna,Dolphins,2017,Summer,53.25492047189776,65.85676020913675,50.0,,68.6265344106724,50.0
10186,Paris,Team Empire,2017,Summer,52.353330284477664,68.69174922888598,50.93734566015117,,52.360032090869545,52.02288464931675
10187,Piter Pokir,Dolphins,2017,Summer,50.0,70.0,50.0,,50.0,50.0
10192,Pyrex,Team Empire,2017,Summer,52.11691288840393,65.60434472304118,58.40638662186554,,50.0,61.18830446051573
10203,Tauren,Dolphins,2017,Summer,51.4639285485857,52.08038730167094,60.77246973070146,,50.0,54.056807630702
10204,Tristesse,Dolphins,2017,Summer,56.02096285878347,61.714839875023536,52.50319652974793,,50.0,50.0
10813,Air,SCARZ,2017,Summer,50.0,70.0,50.0,,50.0,50.0
10815,Akasi,DetonatioN Rising,2017,Summer,88.80066566385862,83.74047725325339,86.79766684214349,,61.68921515706252,93.66158388399063
10820,Astarore,DetonatioN Rising,2017,Summer,83.45105298638818,83.64249647260978,79.13266488301902,,93.02823443473483,83.89155256939671
10825,Day1,SCARZ,2017,Summer,51.69382289644559,67.10905276800597,57.14153955750118,,51.890438338782296,50.0
10826,DayDream,SCARZ,2017,Summer,53.112077947631114,67.81648549670517,51.88652106263599,,50.0,51.99848666677952
10831,Hollis,DetonatioN Rising,2017,Summer,97.64502420036037,91.22269029274601,79.56460894101644,,100.0,87.54601059547551
10834,Legato,DetonatioN Rising,2017,Summer,80.5985282101689,95.87207077276098,89.3694086761334,,75.0,100.0
10837,MayZ,DetonatioN Rising,2017,Summer,93.73027199143925,85.56850961248074,81.01377234193149,,100.0,92.55070032305247
10838,Mei,SCARZ,2017,Summer,52.05892978276461,69.9782800884781,57.023976038163646,,75.0,52.41813561671882
10849,Search,SCARZ,2017,Summer,50.0,66.04738195662887,51.018475144071154,,53.08941450120074,50.0
10860,hachamecha,Crest Gaming Act,2017,Summer,50.0,58.277108871230666,50.0,,50.0,50.0
10861,hetakyun,Crest Gaming Act,2017,Summer,50.0,65.43759733908556,50.0,,75.0,50.0
10862,ion,Crest Gaming Act,2017,Summer,50.33590462420607,64.43940786769704,51.12917964818844,,50.0,50.64313204258704
10863,ion,Crest Gaming Act,2017,Summer,55.601866837032524,62.5815880488214,51.77373142051895,,54.20417008668272,57.155615258623115
10864,mai,Crest Gaming Act,2017,Summer,58.31455251313441,53.06455346747593,53.439700120915624,,50.0,55.596825052695955
10865,mai,Crest Gaming Act,2017,Summer,59.77997572653973,65.34379109186851,53.54110733365783,,50.0,61.06521547427814
10867,suzuki,Crest Gaming Act,2017,Summer,51.61487080780347,61.42237799505355,50.57475723302031,,50.0,51.23621619873237
11502,Candyseven,Newbee Young,2016,Spring,,,,75.0,75.0,
11503,Cat,Oh My God Academy,2016,Spring,,,,75.0,75.0,
11505,Chengzi,Oh My God Academy,2016,Spring,,,,75.0,75.0,
11508,Clid,Newbee Young,2016,Spring,,,,75.0,75.0,
11509,Clowz,Young Miracles,2016,Spring,,,,75.0,75.0,
11512,DeuL,Wan Yoo,2016,Spring,,,,75.0,75.0,
11513,Dingbo,Young Glory,2016,Spring,,,,75.0,75.0,
11514,Elinke,MF Gaming,2016,Spring,,,,75.0,75.0,
11526,Jaden,Team WE Future,2016,Spring,,,,75.0,75.0,
11527,Jiekou,Oh My God Academy,2016,Spring,,,,75.0,75.0,
11532,Kailai,Young Glory,2016,Spring,,,,75.0,75.0,
11533,Kailai,Young Glory,2016,Spring,,,,75.0,75.0,
11534,Khan,Newbee Young,2016,Spring,,,,75.0,75.0,
11535,LaoZhou,Oh My God Academy,2016,Spring,,,,75.0,75.0,
11537,Luo,Newbee Young,2016,Spring,,,,75.0,75.0,
11540,Maps,Wan Yoo,2016,Spring,,,,75.0,75.0,
11541,Ming,Young Miracles,2016,Spring,,,,75.0,75.0,
11542,Mushroom,MF Gaming,2016,Spring,,,,75.0,75.0,
11546,Ning,Young Miracles,2016,Spring,,,,75.0,75.0,
11547,Ning,Young Miracles,2016,Spring,,,,75.0,75.0,
11548,NonVerbal,Team WE Future,2016,Spring,,,,75.0,75.0,
11550,Ori,MF Gaming,2016,Spring,,,,75.0,75.0,
11554,Profit,Young Glory,2016,Spring,,,,75.0,75.0,
11556,QiuShui,Young Glory,2016,Spring,,,,75.0,75.0,
11559,Riris,Revenger,2016,Spring,,,,75.0,75.0,
11560,Riris,Revenger,2016,Spring,,,,75.0,75.0,
11565,Seok1,Wan Yoo,2016,Spring,,,,75.0,75.0,
11566,Sixsix9,Wan Yoo,2016,Spring,,,,75.0,75.0,
11571,Starlight,Revenger,2016,Spring,,,,75.0,75.0,
11576,Viper,Young Miracles,2016,Spring,,,,75.0,75.0,
11578,West,Team WE Future,2016,Spring,,,,75.0,75.0,
11583,Xintai,MF Gaming,2016,Spring,,,,75.0,75.0,
11587,YuZhe,Newbee Young,2016,Spring,,,,75.0,75.0,
11588,ZhouFang,Team WE Future,2016,Spring,,,,75.0,75.0,
11589,Zoom,MF Gaming,2016,Spring,,,,75.0,75.0,
11593,cyeol,Revenger,2016,Spring,,,,75.0,75.0,
11596,illusion,Young Glory,2016,Spring,,,,75.0,75.0,
11597,jingjun,Revenger,2016,Spring,,,,75.0,75.0,
11603,marilyn,Young Miracles,2016,Spring,,,,75.0,75.0,
11604,nanzhu,Young Glory,2016,Spring,,,,75.0,75.0,
11608,tale,Oh My God Academy,2016,Spring,,,,75.0,75.0,
11612,yellowman,Revenger,2016,Spring,,,,75.0,75.0,
11613,yueyueyue,Wan Yoo,2016,Spring,,,,75.0,75.0,
11614,yuyanjia,Team WE Future,2016,Spring,,,,75.0,75.0,
11721,Acorn,Saint Gaming,2017,Spring,,,,75.0,75.0,
11724,Avoidless,Suning,2017,Spring,,,,75.0,75.0,
11727,Bing,Saint Gaming,2017,Spring,,,,75.0,75.0,
11729,Cat,DAN Gaming,2017,Spring,,,,75.0,75.0,
11739,Dian,Suning,2017,Spring,,,,75.0,75.0,
11741,Fury,Suning,2017,Spring,,,,75.0,75.0,
11743,Ggoong,DAN Gaming,2017,Spring,,,,75.0,75.0,
11750,Karin,DAN Gaming,2017,Spring,,,,75.0,75.0,
11753,Langx,Suning,2017,Spring,,,,75.0,75.0,
11756,Lies,DAN Gaming,2017,Spring,,,,75.0,75.0,
11769,Police,DS Gaming,2017,Spring,,,,75.0,75.0,
11771,QiuQiu,DAN Gaming,2017,Spring,,,,75.0,75.0,
11786,Xintai,DS Gaming,2017,Spring,,,,75.0,75.0,
11787,Yoon,Suning,2017,Spring,,,,75.0,75.0,
11792,Zoom,DS Gaming,2017,Spring,,,,75.0,75.0,
11795,chimin,Saint Gaming,2017,Spring,,,,75.0,75.0,
11796,chimin,Saint Gaming,2017,Spring,,,,75.0,75.0,
11797,cyeol,DS Gaming,2017,Spring,,,,75.0,75.0,
11807,x1u,Saint Gaming,2017,Spring,,,,75.0,75.0,
11808,xQ,Saint Gaming,2017,Spring,,,,75.0,75.0,
11811,xiaopeng,DS Gaming,2017,Spring,,,,75.0,75.0,
12097,Almighty,RGA,2017,Summer,50.0,60.95775622968044,52.23593275942178,,50.0,50.0
12101,BeryL,MiraGe Gaming,2017,Summer,87.33496766127561,79.08359824082393,95.27426204262872,,56.435408856453414,91.37048550577197
12107,Crush,MiraGe Gaming,2017,Summer,95.18847276097141,80.1113655275095,80.70753400423908,,100.0,86.98913232502557
12112,Drizzle,RGA,2017,Summer,56.744621943991376,65.48946496090068,52.391144248337746,,52.8117186706398,54.857065687556315
12120,Hoit,MiraGe Gaming,2017,Summer,95.76511533062262,85.69264670910303,84.69368420329313,,100.0,92.48354333318886
12133,Parang,MiraGe Gaming,2017,Summer,84.86799451231865,82.7152443721933,90.61614564051776,,91.1616565928474,88.65942603257805
12135,Poss,RGA,2017,Summer,56.13772029446695,65.53154864339712,53.5965892581861,,50.0,54.883851830020085
12149,TaNa,RGA,2017,Summer,50.0,67.14476928797583,50.0,,51.95681451346056,50.0
12152,Try,MiraGe Gaming,2017,Summer,87.54297091362959,74.77717214583,92.54419220517997,,75.67791909819672,87.15506122158325
12156,moment,RGA,2017,Summer,53.2670576638425,66.6259203698972,52.444772995256315,,50.619066232670235,53.97971149573722
12952,Acorn,Saint Gaming,2016,Summer,,,,75.0,75.0,
12977,Happy,Newbee,2016,Summer,,,,75.0,75.0,
12996,Mor,Newbee,2016,Summer,,,,75.0,75.0,
12999,OTTO,Saint Gaming,2016,Summer,,,,75.0,75.0,
13014,Swift,Newbee,2016,Summer,,,,75.0,75.0,
13018,V,Newbee,2016,Summer,,,,75.0,75.0,
13029,chimin,Saint Gaming,2016,Summer,,,,75.0,75.0,
13030,dade,Newbee,2016,Summer,,,,75.0,75.0,
13035,x1u,Saint Gaming,2016,Summer,,,,75.0,75.0,
13036,xQ,Saint Gaming,2016,Summer,,,,75.0,75.0,
13040,957,Team WE,2017,Spring,,,,75.0,75.0,
13045,Baolan,Invictus Gaming,2017,Spring,,,,75.0,75.0,
13046,Ben,Team WE,2017,Spring,,,,75.0,75.0,
13049,Bvoy,Royal Club,2017,Spring,,,,75.0,75.0,
13051,COLD,Oh My God,2017,Spring,,,,75.0,75.0,
13056,Clowz,Young Miracles,2017,Spring,,,,75.0,75.0,
13058,Condi,Team WE,2017,Spring,,,,75.0,75.0,
13060,Corn,Royal Club,2017,Spring,,,,75.0,75.0,
13065,Duke,Invictus Gaming,2017,Spring,,,,75.0,75.0,
13067,Easyhoon,Vici Gaming,2017,Spring,,69.43586023124375,56.08974183566288,75.0,75.0,60.3922221823984
13069,Fireloli,EDward Gaming,2017,Spring,,,,75.0,75.0,
13076,Happy,Newbee,2017,Spring,,,,75.0,75.0,
13078,Humble,EDward Gaming,2017,Spring,,,,75.0,75.0,
13079,ICON,Oh My God,2017,Spring,,,,75.0,75.0,
13084,Juejue,Oh My God,2017,Spring,,,,75.0,75.0,
13085,Juejue,Oh My God,2017,Spring,,,,75.0,75.0,
13087,Kid,Invictus Gaming,2017,Spring,,,,75.0,75.0,
13088,Kid,Invictus Gaming,2017,Spring,,,,75.0,75.0,
13090,Letme,Royal Club,2017,Spring,,,,75.0,75.0,
13091,Letme,Royal Never Give Up,2017,Spring,,,,75.0,75.0,
13092,Ley,Royal Club,2017,Spring,,,,75.0,75.0,
13097,Meiko,EDward Gaming,2017,Spring,,,,75.0,75.0,
13098,Ming,Royal Never Give Up,2017,Spring,,,,75.0,75.0,
13099,Ming,Young Miracles,2017,Spring,,,,75.0,75.0,
13104,Mor,Newbee,2017,Spring,,,,75.0,75.0,
13106,Mystic,Team WE,2017,Spring,,,,75.0,75.0,
13107,Ning,Young Miracles,2017,Spring,,,,75.0,75.0,
13109,Peng,Vici Gaming,2017,Spring,,71.37960145396937,55.56605206636433,75.0,75.0,55.19495279556017
13111,Rio,Invictus Gaming,2017,Spring,,,,75.0,75.0,
13113,Rookie,Invictus Gaming,2017,Spring,,,,75.0,75.0,
13115,Scout,EDward Gaming,2017,Spring,,,,75.0,75.0,
13117,Smlz,Oh My God,2017,Spring,,,,75.0,75.0,
13122,Swift,Newbee,2017,Spring,,,,75.0,75.0,
13125,V,Newbee,2017,Spring,,,,75.0,75.0,
13126,Viper,Young Miracles,2017,Spring,,,,75.0,75.0,
13129,World6,Oh My God,2017,Spring,,,,75.0,75.0,
13133,Xiyang,Oh My God,2017,Spring,,,,75.0,75.0,
13136,Zet,EDward Gaming,2017,Spring,,,,75.0,75.0,
13141,dade,Newbee,2017,Spring,,,,75.0,75.0,
13144,inSec,Royal Club,2017,Spring,,,,75.0,75.0,
13147,marilyn,Young Miracles,2017,Spring,,,,75.0,75.0,
13151,xiye,Team WE,2017,Spring,,,,75.0,75.0,
13153,957,Team WE,2017,Summer,,,,75.0,75.0,
13159,Babi9,Suning,2017,Summer,,,,75.0,75.0,
13160,Banks,Suning,2017,Summer,,,,75.0,75.0,
13162,Ben,Team WE,2017,Summer,,,,75.0,75.0,
13164,Bengi,Vici Gaming,2017,Summer,,,,75.0,75.0,
13167,COLD,Oh My God,2017,Summer,,,,75.0,75.0,
13168,Cat,DAN Gaming,2017,Summer,,,,75.0,75.0,
13173,Condi,Team WE,2017,Summer,,,,75.0,75.0,
13179,Duan,Vici Gaming,2017,Summer,,,,75.0,75.0,
13181,Easyhoon,Vici Gaming,2017,Summer,,,,75.0,75.0,
13184,Fenfen,Suning,2017,Summer,,,,75.0,75.0,
13189,Ggoong,DAN Gaming,2017,Summer,,,,75.0,75.0,
13190,GimGoon,Game Talents,2017,Summer,,,,75.0,75.0,
13191,GodV,LGD Gaming,2017,Summer,,,,75.0,75.0,
13192,Grail,Game Talents,2017,Summer,,,,75.0,75.0,
13194,H4cker,Suning,2017,Summer,,,,75.0,75.0,
13199,ICON,Oh My God,2017,Summer,,,,75.0,75.0,
13200,Jiekou,Oh My God,2017,Summer,,,,75.0,75.0,
13201,Jiekou,Oh My God,2017,Summer,,,,75.0,75.0,
13203,Jinoo,LGD Gaming,2017,Summer,,,,75.0,75.0,
13205,Karin,DAN Gaming,2017,Summer,,,,75.0,75.0,
13211,Letme,Royal Never Give Up,2017,Summer,,,,75.0,75.0,
13212,Lies,DAN Gaming,2017,Summer,,,,75.0,75.0,
13214,Loong,Vici Gaming,2017,Summer,,,,75.0,75.0,
13217,Lz,Suning,2017,Summer,,,,75.0,75.0,
13219,Ming,Royal Never Give Up,2017,Summer,,,,75.0,75.0,
13220,Mlxg,Royal Never Give Up,2017,Summer,,,,75.0,75.0,
13224,Mystic,Team WE,2017,Summer,,,,75.0,75.0,
13229,QiuQiu,DAN Gaming,2017,Summer,,,,75.0,75.0,
13232,Savoki,Game Talents,2017,Summer,,,,75.0,75.0,
13236,Smlz,Oh My God,2017,Summer,,,,75.0,75.0,
13241,Uzi,Royal Never Give Up,2017,Summer,,,,75.0,75.0,
13244,West,Game Talents,2017,Summer,,,,75.0,75.0,
13245,West,Invictus Gaming,2017,Summer,,,,75.0,75.0,
13247,World6,Oh My God,2017,Summer,,,,75.0,75.0,
13250,Xiaohu,Royal Never Give Up,2017,Summer,,,,75.0,75.0,
13252,Xiyang,Oh My God,2017,Summer,,,,75.0,75.0,
13253,XuanXuanPi,Vici Gaming,2017,Summer,,,,75.0,75.0,
13258,aqiu,Game Talents,2017,Summer,,,,75.0,75.0,
13259,eimy,LGD Gaming,2017,Summer,,,,75.0,75.0,
13262,imp,LGD Gaming,2017,Summer,,,,75.0,75.0,
13265,pyl,LGD Gaming,2017,Summer,,,,75.0,75.0,
13267,xiye,Team WE,2017,Summer,,,,75.0,75.0,
13271,957,Team WE,2018,Spring,,,,75.0,,
13276,Ben,Team WE,2018,Spring,,,,75.0,,
13278,COLD,Oh My God,2018,Spring,,,,75.0,,
13297,Flandre,Snake Esports,2018,Spring,,,,75.0,,
13302,Guoguo,Snake Esports,2018,Spring,,,,75.0,,
13306,Hudie,Snake Esports,2018,Spring,,,,75.0,,
13307,ICON,Oh My God,2018,Spring,,,,75.0,,
13309,Jiekou,Oh My God,2018,Spring,,,,75.0,,
13310,Jiekou,Oh My God,2018,Spring,,,,75.0,,
13328,Magic,Team WE,2018,Spring,,,,75.0,,
13331,Melon,Team WE,2018,Spring,,,,75.0,,
13337,Mystic,Team WE,2018,Spring,,,,75.0,,
13348,SofM,Snake Esports,2018,Spring,,,,75.0,,
13356,Xiyang,Oh My God,2018,Spring,,,,75.0,,
13364,babo,Team WE,2018,Spring,,,,75.0,,
13365,chel1y,Oh My God,2018,Spring,,,,75.0,,
13369,kRYST4L,Snake Esports,2018,Spring,,,,75.0,,
13373,xiye,Team WE,2018,Spring,,,,75.0,,
13385,COLD,Oh My God,2018,Summer,,,,,,
13389,Clid,JD Gaming,2018,Summer,,,,,,
13416,ICON,Oh My God,2018,Summer,,,,,,
13429,LokeN,JD Gaming,2018,Summer,,,,,,
13430,LvMao,JD Gaming,2018,Summer,,,,,,
13465,World6,Oh My God,2018,Summer,,,,,,
13469,Xiyang,Oh My God,2018,Summer,,,,,,
13473,Yagao,JD Gaming,2018,Summer,,,,,,
13477,Zoom,JD Gaming,2018,Summer,,,,,,
13481,chel1y,Oh My God,2018,Summer,,,,,,
13489,369,Top Esports,2019,Spring,,,,,,
13491,Aix,Vici Gaming,2019,Spring,,,,,,
13492,Ale,Oh My God,2019,Spring,,,,,,
13497,Asura,Snake Esports,2019,Spring,,,,,,
13499,Baolan,Invictus Gaming,2019,Spring,,,,,,
13500,Ben,Top Esports,2019,Spring,,,,,,
13505,COLD,Oh My God,2019,Spring,,,,,,
13512,Corn,Victory Five,2019,Spring,,,,,,
13513,Crisp,FunPlus Phoenix,2019,Spring,,,,,,
13514,DanChung,Snake Esports,2019,Spring,,,,,,
13516,Doinb,FunPlus Phoenix,2019,Spring,,,,,,
13517,Duke,Invictus Gaming,2019,Spring,,,,,,
13518,Fenfen,Snake Esports,2019,Spring,,,,,,
13519,Flandre,Snake Esports,2019,Spring,,,,,,
13522,GimGoon,FunPlus Phoenix,2019,Spring,,,,,,
13523,Gloria,Rogue Warriors,2019,Spring,,,,,,
13525,H4cker,Suning,2019,Spring,,,,,,
13528,Huanggai,Rogue Warriors,2019,Spring,,,,,,
13529,ICON,Oh My God,2019,Spring,,,,,,
13531,JackeyLove,Invictus Gaming,2019,Spring,,,,,,
13532,Jay,Vici Gaming,2019,Spring,,,,,,
13534,Jinoo,Victory Five,2019,Spring,,,,,,
13537,Knight,Top Esports,2019,Spring,,,,,,
13540,Langx,Suning,2019,Spring,,,,,,
13542,Ley,Victory Five,2019,Spring,,,,,,
13544,LokeN,Top Esports,2019,Spring,,,,,,
13546,Lwx,FunPlus Phoenix,2019,Spring,,,,,,
13548,Maestro,Snake Esports,2019,Spring,,,,,,
13550,MaiX,Rogue Warriors,2019,Spring,,,,,,
13551,MaiX,Rogue Warriors,2019,Spring,,,,,,
13552,Maple,Suning,2019,Spring,,,,,,
13562,Ning,Invictus Gaming,2019,Spring,,,,,,
13565,Puff,Vici Gaming,2019,Spring,,,,,,
13569,Rookie,Invictus Gaming,2019,Spring,,,,,,
13571,Smlz,Suning,2019,Spring,,,,,,
13572,SofM,Snake Esports,2019,Spring,,,,,,
13573,Southwind,Vici Gaming,2019,Spring,,,,,,
13574,SwordArt,Suning,2019,Spring,,,,,,
13577,Tian,FunPlus Phoenix,2019,Spring,,,,,,
13583,XiaoYao,Rogue Warriors,2019,Spring,,,,,,
13586,Xx,Top Esports,2019,Spring,,,,,,
13587,Y1han,Victory Five,2019,Spring,,,,,,
13590,ZWuJi,Rogue Warriors,2019,Spring,,,,,,
13591,Zdz,Vici Gaming,2019,Spring,,,,,,
13596,chel1y,Oh My God,2019,Spring,,,,,,
13601,l3est16,Oh My God,2019,Spring,,,,,,
13606,y4,Victory Five,2019,Spring,,,,,,
13736,Aix,Vici Gaming,2020,Spring,,,,,,
13740,Aodi,EDward Gaming,2020,Spring,,,,,,
13742,Asura,LNG Esports,2020,Spring,,,,,,
13750,Crazy,Rogue Warriors,2020,Spring,,,,,,
13753,Cube,Vici Gaming,2020,Spring,,,,,,
13756,Duan,LNG Esports,2020,Spring,,,,,,
13757,Elk,Team WE,2020,Spring,,,,,,
13760,Flandre,LNG Esports,2020,Spring,,,,,,
13762,Forge,Vici Gaming,2020,Spring,,,,,,
13766,Hang,Vici Gaming,2020,Spring,,,,,,
13767,Haro,Rogue Warriors,2020,Spring,,,,,,
13769,Hope,EDward Gaming,2020,Spring,,,,,,
13774,Jiejie,EDward Gaming,2020,Spring,,,,,,
13776,Jinoo,EDward Gaming,2020,Spring,,,,,,
13777,JunJia,EDward Gaming,2020,Spring,,,,,,
13781,Killua,LGD Gaming,2020,Spring,,,,,,
13784,Kramer,LGD Gaming,2020,Spring,,,,,,
13786,Ley,Rogue Warriors,2020,Spring,,,,,,
13788,Lies,LGD Gaming,2020,Spring,,,,,,
13793,MISSING,Team WE,2020,Spring,,,,,,
13795,Maple,LNG Esports,2020,Spring,,,,,,
13797,Meiko,EDward Gaming,2020,Spring,,,,,,
13802,Morgan,Team WE,2020,Spring,,,,,,
13804,Peanut,LGD Gaming,2020,Spring,,,,,,
13809,Ruby,Rogue Warriors,2020,Spring,,,,,,
13810,Scout,EDward Gaming,2020,Spring,,,,,,
13816,Teacherma,Team WE,2020,Spring,,,,,,
13824,Wuming,Rogue Warriors,2020,Spring,,,,,,
13830,Xx,LNG Esports,2020,Spring,,,,,,
13832,Yuuki,LGD Gaming,2020,Spring,,,,,,
13833,ZWuJi,Rogue Warriors,2020,Spring,,,,,,
13836,beishang,Team WE,2020,Spring,,,,,,
13844,iBoy,Vici Gaming,2020,Spring,,,,,,
13852,369,Top Esports,2020,Summer,,,,,,
13889,Hope,EDward Gaming,2020,Summer,,,,,,
13892,JackeyLove,Top Esports,2020,Summer,,,,,,
13894,JunJia,EDward Gaming,2020,Summer,,,,,,
13897,Karsa,Top Esports,2020,Summer,,,,,,
13898,Khan,FunPlus Phoenix,2020,Summer,96.10813282047134,78.85187559735147,84.68553896080942,,65.58036324236222,98.02919339942972
13902,Knight,Top Esports,2020,Summer,,,,,,
13903,Kramer,LGD Gaming,2020,Summer,,,,,,
13904,Langx,LGD Gaming,2020,Summer,,,,,,
13914,Mark,LGD Gaming,2020,Summer,,,,,,
13915,Meiko,EDward Gaming,2020,Summer,,,,,,
13923,Peanut,LGD Gaming,2020,Summer,,,,,,
13928,Scout,EDward Gaming,2020,Summer,,,,,,
13948,Xiaoxiang,EDward Gaming,2020,Summer,,,,,,
13968,xiye,LGD Gaming,2020,Summer,,,,,,
13969,y4,Victory Five,2020,Summer,58.1231078939092,75.49518336546859,59.16868905704707,,57.47493394442081,59.601162760666725
13970,yuyanjia,Top Esports,2020,Summer,,,,,,
13973,Aix,Rare Atom,2021,Spring,50.0,70.31737895573751,52.96145712375377,,54.09771833425859,50.0
13974,Aki,Oh My God,2021,Spring,,,,,,
13979,Baolan,Invictus Gaming,2021,Spring,,,,,,
13987,COLD,Oh My God,2021,Spring,,,,,,
13992,Cube,Rare Atom,2021,Spring,,,,,,
13995,Eric,Oh My God,2021,Spring,,,,,,
13998,Flora,LGD Gaming,2021,Spring,52.33184963447409,68.48791075866458,53.87939119119622,,50.0,52.81203586934953
13999,FoFo,Rare Atom,2021,Spring,,,,,,
14002,Garvey,LGD Gaming,2021,Spring,60.924749379426935,68.13810274972298,57.8132332813815,,63.7971337910586,64.23150841379307
