gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
1687-1702,partial,https://lpl.qq.com/es/stats.shtml?bmid=1687,LSPL,2017,Spring,0,2017-02-23 08:53:33,3,,7,Red,jng,xiaohan,oe:player:82fc00b9091ece48d14b2c42dfd541e,Legend Dragon,oe:team:2bcd837658f1f4d46be0deec2de6ab0,Graves,LeBlanc,Elise,Jhin,Nami,Tahm Kench,,,,,,2060,1,3,1,8,15,12,,,0.0,0.0,,0.0,,,0.4369,0.7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14887.0,433.6019,0.203745,530.3301,,12.0,0.3495,10.0,0.2913,5.0,,,13118.0,8900.0,259.2233,0.193461,,,,188.0,54.0,134.0,66.0,68.0,5.4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687-1702,partial,https://lpl.qq.com/es/stats.shtml?bmid=1687,LSPL,2017,Spring,0,2017-02-23 08:53:33,3,,8,Red,mid,Twila,oe:player:ac03a84bd2e4530bac0b8e0d5343b9a,Legend Dragon,oe:team:2bcd837658f1f4d46be0deec2de6ab0,Azir,LeBlanc,Elise,Jhin,Nami,Tahm Kench,,,,,,2060,1,2,1,9,15,12,,,0.0,0.0,,0.0,,,0.4369,0.7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19164.0,558.1748,0.26228,472.5146,,18.0,0.5243,13.0,0.3786,1.0,,,15671.0,11453.0,333.5825,0.248957,,,,350.0,323.0,27.0,15.0,12.0,10.1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687-1702,partial,https://lpl.qq.com/es/stats.shtml?bmid=1687,LSPL,2017,Spring,0,2017-02-23 08:53:33,3,,9,Red,bot,RD,oe:player:cd3c9bb8acb671dbd1faba3deaa1e03,Legend Dragon,oe:team:2bcd837658f1f4d46be0deec2de6ab0,Varus,LeBlanc,Elise,Jhin,Nami,Tahm Kench,,,,,,2060,1,5,5,10,15,12,,,0.0,0.0,,1.0,,,0.4369,0.7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18226.0,530.8544,0.249442,604.3398,,16.0,0.466,6.0,0.1748,3.0,,,14285.0,10067.0,293.2136,0.218829,,,,260.0,247.0,13.0,10.0,3.0,7.5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687-1702,partial,https://lpl.qq.com/es/stats.shtml?bmid=1687,LSPL,2017,Spring,0,2017-02-23 08:53:33,3,,10,Red,sup,Ysera,oe:player:e59e91c17b806ec83b9cbc1f02ba0d9,Legend Dragon,oe:team:2bcd837658f1f4d46be0deec2de6ab0,Thresh,LeBlanc,Elise,Jhin,Nami,Tahm Kench,,,,,,2060,1,0,5,14,15,12,,,0.0,0.0,,0.0,,,0.4369,0.7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638.0,76.835,0.0361038,397.4272,,45.0,1.3107,11.0,0.3204,10.0,,,8945.0,4727.0,137.6796,0.102752,,,,23.0,23.0,0.0,0.0,0.0,0.6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687-1702,partial,https://lpl.qq.com/es/stats.shtml?bmid=1687,LSPL,2017,Spring,0,2017-02-23 08:53:33,3,,100,Blue,team,,,Mighty Eagle,oe:team:590084186c6389b83116f1f83567149,,Zyra,Malzahar,Cassiopeia,Talon,Karma,,,,,,2060,0,12,15,28,12,15,,,,,0.0,,,,0.3495,0.7864,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,0.0,2.0,,,0.0,3.0,9.0,,,,,,,63830.0,1859.1262,,2865.0291,,113.0,3.2913,32.0,0.932,31.0,,,58336.0,37246.0,1084.835,,,,,1125.0,940.0,185.0,98.0,87.0,32.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687-1702,partial,https://lpl.qq.com/es/stats.shtml?bmid=1687,LSPL,2017,Spring,0,2017-02-23 08:53:33,3,,200,Red,team,,,Legend Dragon,oe:team:2bcd837658f1f4d46be0deec2de6ab0,,LeBlanc,Elise,Jhin,Nami,Tahm Kench,,,,,,2060,1,15,12,51,15,12,,,,,1.0,,,,0.4369,0.7864,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,2.0,0.0,,,1.0,9.0,3.0,,,,,,,73067.0,2128.165,,2743.6602,,107.0,3.1165,43.0,1.2524,19.0,,,67094.0,46004.0,1339.9223,,,,,1124.0,950.0,174.0,91.0,83.0,32.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,1,Blue,top,Riris,oe:player:cb414854bae1fa3b446126d88796996,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Maokai,Camille,Malzahar,Rengar,Zyra,Karma,,,,,,1940,0,0,4,4,6,13,,,0.0,0.0,,0.0,,,0.1856,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9598.0,296.8454,0.223568,883.6392,,18.0,0.5567,3.0,0.0928,3.0,,,10454.0,6464.0,199.9175,0.184013,,,,273.0,263.0,10.0,2.0,8.0,8.4433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,2,Blue,jng,unicorn,oe:player:393eb74047bb90c8d80dea54218430e,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Kha'Zix,Camille,Malzahar,Rengar,Zyra,Karma,,,,,,1940,0,2,3,2,6,13,,,0.0,0.0,,0.0,,,0.1856,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758.0,209.0103,0.157415,965.3196,,26.0,0.8041,8.0,0.2474,5.0,,,10639.0,6649.0,205.6392,0.189279,,,,170.0,35.0,135.0,87.0,48.0,5.2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,3,Blue,mid,Corn,oe:player:301c39e207b653e1034144ee16c077f,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Syndra,Camille,Malzahar,Rengar,Zyra,Karma,,,,,,1940,0,0,3,4,6,13,,,0.0,0.0,,0.0,,,0.1856,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8275.0,255.9278,0.192751,361.1134,,18.0,0.5567,2.0,0.0619,7.0,,,12540.0,8550.0,264.433,0.243396,,,,334.0,322.0,12.0,6.0,6.0,10.3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,4,Blue,bot,Wuxx,oe:player:12faacb5882237487203553e3acdd3b,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Varus,Camille,Malzahar,Rengar,Zyra,Karma,,,,,,1940,0,3,2,2,6,13,,,0.0,0.0,,0.0,,,0.1856,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12686.0,392.3505,0.295497,392.2887,,7.0,0.2165,4.0,0.1237,2.0,,,13478.0,9488.0,293.4433,0.270098,,,,324.0,316.0,8.0,8.0,0.0,10.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,5,Blue,sup,Ley,oe:player:cfea3eab87c55ec70cd864aa8a1574c,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Nami,Camille,Malzahar,Rengar,Zyra,Karma,,,,,,1940,0,1,1,4,6,13,,,0.0,0.0,,1.0,,,0.1856,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614.0,173.6289,0.130768,255.3402,,41.0,1.268,25.0,0.7732,9.0,,,7967.0,3977.0,123.0,0.113215,,,,27.0,27.0,0.0,0.0,0.0,0.8351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,6,Red,top,Zoom,oe:player:4252b72e6ebcd4d4b4c2e46a786f03d,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Fiora,LeBlanc,Jayce,Ryze,Thresh,Orianna,,,,,,1940,1,3,2,2,13,6,,,0.0,0.0,,0.0,,,0.4021,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18633.0,576.2784,0.305024,806.9072,,16.0,0.4948,1.0,0.0309,3.0,,,14993.0,11003.0,340.299,0.257669,,,,364.0,331.0,33.0,6.0,27.0,11.2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,7,Red,jng,GuYueXin,oe:player:fcbed50c7b8cfa6dc5f1576b87e816f,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Ivern,LeBlanc,Jayce,Ryze,Thresh,Orianna,,,,,,1940,1,1,1,11,13,6,,,0.0,0.0,,0.0,,,0.4021,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7710.0,238.4536,0.126213,340.2062,,20.0,0.6186,15.0,0.4639,2.0,,,10967.0,6977.0,215.7835,0.163388,,,,91.0,19.0,72.0,56.0,16.0,2.8144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,8,Red,mid,cyeol,oe:player:9cfd1934f9883bacceb945d79bddecd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Cassiopeia,LeBlanc,Jayce,Ryze,Thresh,Orianna,,,,,,1940,1,4,0,8,13,6,,,0.0,0.0,,0.0,,,0.4021,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16921.0,523.3299,0.276998,305.2268,,11.0,0.3402,5.0,0.1546,5.0,,,13736.0,9746.0,301.4227,0.228233,,,,274.0,252.0,22.0,21.0,1.0,8.4742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,9,Red,bot,Police,oe:player:e7dd312beb9106b0178bb1efb4a6c28,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Sivir,LeBlanc,Jayce,Ryze,Thresh,Orianna,,,,,,1940,1,4,2,5,13,6,,,0.0,0.0,,0.0,,,0.4021,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13860.0,428.6598,0.22689,260.1649,,17.0,0.5258,10.0,0.3093,5.0,,,13583.0,9593.0,296.6907,0.22465,,,,284.0,273.0,11.0,3.0,8.0,8.7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,10,Red,sup,Xintai,oe:player:3f8edf0478b9bcbdaad6290e156d6fd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Janna,LeBlanc,Jayce,Ryze,Thresh,Orianna,,,,,,1940,1,1,1,8,13,6,,,0.0,0.0,,0.0,,,0.4021,0.5876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3963.0,122.567,0.0648747,314.2268,,43.0,1.3299,13.0,0.4021,9.0,,,9373.0,5383.0,166.4845,0.12606,,,,18.0,18.0,0.0,0.0,0.0,0.5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,100,Blue,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,Camille,Malzahar,Rengar,Zyra,Karma,,,,,,1940,0,6,13,16,6,13,,,,,1.0,,,,0.1856,0.5876,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,0.0,1.0,,,1.0,3.0,10.0,,,,,,,42931.0,1327.7629,,2857.701,,110.0,3.4021,42.0,1.299,26.0,,,55078.0,35128.0,1086.433,,,,,1128.0,963.0,165.0,103.0,62.0,34.8866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1703,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:04:03,1,,200,Red,team,,,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,,LeBlanc,Jayce,Ryze,Thresh,Orianna,,,,,,1940,1,13,6,34,13,6,,,,,0.0,,,,0.4021,0.5876,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,0.0,,,0.0,10.0,3.0,,,,,,,61087.0,1889.2887,,2026.732,,107.0,3.3093,44.0,1.3608,24.0,,,62652.0,42702.0,1320.6804,,,,,1031.0,893.0,138.0,86.0,52.0,31.8866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,1,Blue,top,Zoom,oe:player:4252b72e6ebcd4d4b4c2e46a786f03d,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Darius,Jayce,Katarina,Rengar,Ryze,Talon,,,,,,1708,0,1,5,0,6,18,,,0.0,0.0,,0.0,,,0.2108,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7307.0,256.6862,0.21088,556.6862,,12.0,0.4215,1.0,0.0351,0.0,,,9895.0,6346.0,222.9274,0.236404,,,,262.0,239.0,23.0,9.0,14.0,9.2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,2,Blue,jng,GuYueXin,oe:player:fcbed50c7b8cfa6dc5f1576b87e816f,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Lee Sin,Jayce,Katarina,Rengar,Ryze,Talon,,,,,,1708,0,0,4,4,6,18,,,0.0,0.0,,0.0,,,0.2108,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6418.0,225.4567,0.185224,645.7377,,15.0,0.5269,5.0,0.1756,2.0,,,7565.0,4016.0,141.0773,0.149603,,,,106.0,17.0,89.0,47.0,42.0,3.7237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,3,Blue,mid,cyeol,oe:player:9cfd1934f9883bacceb945d79bddecd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,LeBlanc,Jayce,Katarina,Rengar,Ryze,Talon,,,,,,1708,0,2,2,2,6,18,,,0.0,0.0,,0.0,,,0.2108,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9757.0,342.7518,0.281587,329.4731,,12.0,0.4215,6.0,0.2108,6.0,,,9173.0,5624.0,197.5644,0.209507,,,,209.0,206.0,3.0,3.0,0.0,7.3419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,4,Blue,bot,Police,oe:player:e7dd312beb9106b0178bb1efb4a6c28,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Sivir,Jayce,Katarina,Rengar,Ryze,Talon,,,,,,1708,0,2,3,3,6,18,,,0.0,0.0,,0.0,,,0.2108,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9557.0,335.726,0.275815,293.0445,,12.0,0.4215,4.0,0.1405,4.0,,,10720.0,7171.0,251.9087,0.267139,,,,267.0,258.0,9.0,9.0,0.0,9.3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,5,Blue,sup,Xintai,oe:player:3f8edf0478b9bcbdaad6290e156d6fd,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Taric,Jayce,Katarina,Rengar,Ryze,Talon,,,,,,1708,0,1,4,4,6,18,,,0.0,0.0,,0.0,,,0.2108,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,56.5925,0.0464935,593.6417,,30.0,1.0539,8.0,0.281,6.0,,,7236.0,3687.0,129.5199,0.137347,,,,53.0,53.0,0.0,0.0,0.0,1.8618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,6,Red,top,Riris,oe:player:cb414854bae1fa3b446126d88796996,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Maokai,Camille,Ivern,Fiora,Graves,Kha'Zix,,,,,,1708,1,2,2,9,18,6,,,0.0,0.0,,0.0,,,0.6323,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8633.0,303.267,0.17427,604.4262,,18.0,0.6323,2.0,0.0703,5.0,,,11497.0,7948.0,279.2037,0.207607,,,,243.0,237.0,6.0,0.0,6.0,8.5363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,7,Red,jng,unicorn,oe:player:393eb74047bb90c8d80dea54218430e,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Elise,Camille,Ivern,Fiora,Graves,Kha'Zix,,,,,,1708,1,5,0,11,18,6,,,0.0,0.0,,0.0,,,0.6323,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9773.0,343.3138,0.197283,659.4028,,19.0,0.6674,3.0,0.1054,6.0,,,10604.0,7055.0,247.8337,0.18428,,,,124.0,20.0,104.0,51.0,53.0,4.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,8,Red,mid,sask,oe:player:25b04f17b5013a5372b76a12c9be1d7,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Zed,Camille,Ivern,Fiora,Graves,Kha'Zix,,,,,,1708,1,2,1,3,18,6,,,0.0,0.0,,0.0,,,0.6323,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6628.0,232.8337,0.133796,295.1171,,12.0,0.4215,4.0,0.1405,5.0,,,10654.0,7105.0,249.5902,0.185586,,,,198.0,190.0,8.0,7.0,1.0,6.9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,9,Red,bot,Wuxx,oe:player:12faacb5882237487203553e3acdd3b,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Caitlyn,Camille,Ivern,Fiora,Graves,Kha'Zix,,,,,,1708,1,7,1,5,18,6,,,0.0,0.0,,0.0,,,0.6323,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17605.0,618.4426,0.355384,380.1991,,9.0,0.3162,3.0,0.1054,4.0,,,14436.0,10887.0,382.4473,0.284377,,,,284.0,264.0,20.0,6.0,14.0,9.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,10,Red,sup,Ley,oe:player:cfea3eab87c55ec70cd864aa8a1574c,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,Malzahar,Camille,Ivern,Fiora,Graves,Kha'Zix,,,,,,1708,1,2,2,12,18,6,,,0.0,0.0,,1.0,,,0.6323,0.8431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6899.0,242.3536,0.139267,238.8407,,32.0,1.1241,13.0,0.4567,8.0,,,8838.0,5289.0,185.7963,0.13815,,,,19.0,19.0,0.0,0.0,0.0,0.6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,100,Blue,team,,,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,,Jayce,Katarina,Rengar,Ryze,Talon,,,,,,1708,0,6,18,13,6,18,,,,,0.0,,,,0.2108,0.8431,,0.0,3.0,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,0.0,2.0,8.0,,,,,,,34650.0,1217.2131,,2418.5831,,81.0,2.8454,24.0,0.8431,18.0,,,44589.0,26843.0,942.9625,,,,,897.0,773.0,124.0,68.0,56.0,31.5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1704,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 10:56:42,2,,200,Red,team,,,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,,Camille,Ivern,Fiora,Graves,Kha'Zix,,,,,,1708,1,18,6,40,18,6,,,,,1.0,,,,0.6323,0.8431,,3.0,0.0,,,,,,,,,3.0,,,,,,,,,1.0,0.0,,,1.0,8.0,2.0,,,,,,,49538.0,1740.2108,,2177.9859,,90.0,3.1616,25.0,0.8782,28.0,,,56029.0,38283.0,1344.8361,,,,,868.0,730.0,138.0,64.0,74.0,30.4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,1,Blue,top,Zoom,oe:player:4252b72e6ebcd4d4b4c2e46a786f03d,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Kled,Jayce,Rengar,Maokai,Elise,Lulu,,,,,,2478,1,5,3,11,30,24,,,0.0,0.0,,0.0,,,0.7264,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25563.0,618.9588,0.238161,1062.2518,,19.0,0.46,5.0,0.1211,3.0,,,18845.0,13833.0,334.9395,0.235296,,,,388.0,358.0,30.0,6.0,24.0,9.3947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686-1705,partial,https://lpl.qq.com/es/stats.shtml?bmid=1686,LSPL,2017,Spring,0,2017-02-23 11:42:58,3,,2,Blue,jng,GuYueXin,oe:player:fcbed50c7b8cfa6dc5f1576b87e816f,DS Gaming,oe:team:b5c576b8e06c20217de8792be32aa47,Rek'Sai,Jayce,Rengar,Maokai,Elise,Lulu,,,,,,2478,1,3,5,17,30,24,,,0.0,0.0,,0.0,,,0.7264,1.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12472.0,301.9855,0.116197,1406.6828,,33.0,0.799,11.0,0.2663,6.0,,,16252.0,11240.0,272.155,0.191189,,,,222.0,84.0,138.0,89.0,49.0,5.3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
