gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
ESPORTSTMNT01/1315361,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1315361?gameHash=36c53321a0aded2f,LCK,2020,Spring,0,2020-03-27 07:34:39,1,10.05,9,Red,bot,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Kai'Sa,Aphelios,Senna,Sejuani,Lee Sin,Rek'Sai,,,,,,1836,1,8,1,7,23,4,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7516,0.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19491.0,636.9608,0.32874,245.719,286.5033,13.0,0.4248,18.0,0.5882,7.0,61.0,1.9935,14204,10183.0,332.7778,0.269549,14655.0,,,282.0,247.0,35.0,19.0,12.0,9.2157,3771.0,3888.0,88.0,3542.0,2783.0,77.0,229.0,1105.0,11.0,1.0,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01/1315361,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1315361?gameHash=36c53321a0aded2f,LCK,2020,Spring,0,2020-03-27 07:34:39,1,10.05,10,Red,sup,sanghyeon,oe:player:750126a9b77f68942d7f412ad74b67d,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Sett,Aphelios,Senna,Sejuani,Lee Sin,Rek'Sai,,,,,,1836,1,3,0,11,23,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7516,0.8824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4118.0,134.5752,0.0694552,355.7843,607.9412,48.0,1.5686,16.0,0.5229,19.0,83.0,2.7124,8167,4146.0,135.4902,0.109746,7375.0,,,43.0,39.0,4.0,0.0,0.0,1.4052,2710.0,2120.0,12.0,2287.0,2857.0,14.0,423.0,-737.0,-2.0,2.0,3.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01/1315361,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1315361?gameHash=36c53321a0aded2f,LCK,2020,Spring,0,2020-03-27 07:34:39,1,10.05,100,Blue,team,,,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,,Ornn,Varus,LeBlanc,Zoe,Kennen,Kalista,Azir,Taric,Aatrox,Elise,1836,0,4,23,8,4,23,0.0,0.0,0.0,0.0,0.0,,,,0.1307,0.8824,0.0,0.0,4.0,,,,,,,,,0.0,,,0.0,0.0,2.0,,,0.0,0.0,1.0,,,0.0,3.0,8.0,,0.0,,,0.0,1.0,32651.0,1067.0261,,2380.0,1865.5556,103.0,3.366,42.0,1.3725,51.0,208.0,6.7974,47401,27296.0,892.0261,,46450.0,-0.169548,-2.81,,774.0,171.0,126.0,8.0,30.8824,15150.0,16320.0,285.0,16948.0,17438.0,289.0,-1798.0,-1118.0,-4.0,2.0,4.0,6.0,6.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT01/1315361,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1315361?gameHash=36c53321a0aded2f,LCK,2020,Spring,0,2020-03-27 07:34:39,1,10.05,200,Red,team,,,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,,Aphelios,Senna,Sejuani,Lee Sin,Rek'Sai,Sett,Jarvan IV,Kai'Sa,Rumble,Lucian,1836,1,23,4,55,23,4,4.0,0.0,0.0,0.0,1.0,,,,0.7516,0.8824,1.0,4.0,0.0,,,,,,,,,4.0,,,1.0,2.0,0.0,,,0.0,1.0,0.0,,,0.0,8.0,3.0,,0.0,,,1.0,0.0,59290.0,1937.5817,,2063.9216,2795.2614,108.0,3.5294,59.0,1.9281,55.0,256.0,8.366,57883,37778.0,1234.5752,,55055.0,0.169548,2.81,,762.0,169.0,93.0,21.0,30.4248,16948.0,17438.0,289.0,15150.0,16320.0,285.0,1798.0,1118.0,4.0,6.0,14.0,2.0,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,1,Blue,top,Untara,oe:player:3382b716fc38cebef2ee6adb170a16b,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Vladimir,Yuumi,Taric,Elise,Lucian,Kassadin,,,,,,2074,1,1,1,3,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15887.0,459.6046,0.223041,633.3269,321.6393,11.0,0.3182,2.0,0.0579,5.0,22.0,0.6365,13349,8842.0,255.7956,0.202255,11625.0,,,298.0,284.0,14.0,7.0,1.0,8.621,3447.0,5065.0,97.0,3510.0,5056.0,101.0,-63.0,9.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5069.0,7716.0,148.0,5479.0,7937.0,151.0,-410.0,-221.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,7336.0,10827.0,204.0,7470.0,10501.0,196.0,-134.0,326.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,2,Blue,jng,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Sett,Yuumi,Taric,Elise,Lucian,Kassadin,,,,,,2074,1,1,1,7,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9562.0,276.6249,0.134243,639.9518,633.4137,17.0,0.4918,19.0,0.5497,16.0,69.0,1.9961,10790,6283.0,181.7647,0.143723,9520.0,,,177.0,34.0,143.0,93.0,0.0,5.1205,2945.0,3133.0,61.0,2957.0,3267.0,67.0,-12.0,-134.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,4084.0,4708.0,82.0,4756.0,5476.0,110.0,-672.0,-768.0,-28.0,0.0,0.0,1.0,0.0,0.0,0.0,5697.0,6766.0,115.0,6469.0,6899.0,138.0,-772.0,-133.0,-23.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,3,Blue,mid,Ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Corki,Yuumi,Taric,Elise,Lucian,Kassadin,,,,,,2074,1,3,0,4,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,14607.0,422.5747,0.205071,431.6008,224.5805,20.0,0.5786,7.0,0.2025,12.0,38.0,1.0993,15882,11375.0,329.0743,0.260193,14233.0,,,372.0,320.0,52.0,35.0,9.0,10.7618,3300.0,4585.0,88.0,3590.0,4854.0,94.0,-290.0,-269.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,5411.0,7676.0,157.0,5679.0,7785.0,151.0,-268.0,-109.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7295.0,10102.0,207.0,8274.0,11084.0,212.0,-979.0,-982.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,4,Blue,bot,Viper,oe:player:9573154ad8bc9459b4c0d940315054f,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Varus,Yuumi,Taric,Elise,Lucian,Kassadin,,,,,,2074,1,6,0,4,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,27359.0,791.4851,0.384099,342.0926,450.0579,17.0,0.4918,19.0,0.5497,7.0,55.0,1.5911,17883,13376.0,386.9624,0.305963,17025.0,,,405.0,361.0,44.0,21.0,8.0,11.7165,3566.0,3349.0,96.0,2138.0,2448.0,0.0,1428.0,901.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,5694.0,5981.0,163.0,3511.0,4468.0,8.0,2183.0,1513.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,8980.0,8807.0,237.0,4573.0,5765.0,13.0,4407.0,3042.0,224.0,2.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,5,Blue,sup,sanghyeon,oe:player:750126a9b77f68942d7f412ad74b67d,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,Tahm Kench,Yuumi,Taric,Elise,Lucian,Kassadin,,,,,,2074,1,0,0,8,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3814.0,110.3375,0.0535456,523.0762,548.9392,59.0,1.7068,11.0,0.3182,19.0,89.0,2.5747,8348,3841.0,111.1186,0.0878662,7375.0,,,37.0,37.0,0.0,0.0,0.0,1.0704,2137.0,2655.0,17.0,2901.0,2835.0,70.0,-764.0,-180.0,-53.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,4005.0,24.0,4454.0,4919.0,112.0,-1244.0,-914.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,4531.0,6399.0,31.0,6053.0,6431.0,146.0,-1522.0,-32.0,-115.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,6,Red,top,CuVee,oe:player:d3a36b831bf6dfc749f79a1d3a71fad,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Gnar,Aphelios,Rumble,Gragas,Jayce,Azir,,,,,,2074,0,0,3,1,2,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14624.0,423.0665,0.25,599.2189,518.2449,17.0,0.4918,8.0,0.2314,7.0,39.0,1.1283,12840,8333.0,241.0704,0.25812,12775.0,,,318.0,305.0,13.0,12.0,0.0,9.1996,3510.0,5056.0,101.0,3447.0,5065.0,97.0,63.0,-9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.0,7937.0,151.0,5069.0,7716.0,148.0,410.0,221.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7470.0,10501.0,196.0,7336.0,10827.0,204.0,134.0,-326.0,-8.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,7,Red,jng,Haru,oe:player:2736a0eb19c2525920f8ff4af5086c0,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Trundle,Aphelios,Rumble,Gragas,Jayce,Azir,,,,,,2074,0,0,2,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2946.0,85.2266,0.0503624,960.2604,715.6027,14.0,0.405,23.0,0.6654,15.0,61.0,1.7647,9591,5084.0,147.0781,0.157485,9325.0,,,189.0,52.0,137.0,89.0,12.0,5.4677,2957.0,3267.0,67.0,2945.0,3133.0,61.0,12.0,134.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4756.0,5476.0,110.0,4084.0,4708.0,82.0,672.0,768.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,6469.0,6899.0,138.0,5697.0,6766.0,115.0,772.0,133.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,8,Red,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Zoe,Aphelios,Rumble,Gragas,Jayce,Azir,,,,,,2074,0,0,2,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,22880.0,661.9094,0.391138,487.9846,271.2729,19.0,0.5497,6.0,0.1736,9.0,34.0,0.9836,13797,9290.0,268.756,0.287762,13060.0,,,353.0,316.0,37.0,34.0,0.0,10.2122,3590.0,4854.0,94.0,3300.0,4585.0,88.0,290.0,269.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5679.0,7785.0,151.0,5411.0,7676.0,157.0,268.0,109.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,8274.0,11084.0,212.0,7295.0,10102.0,207.0,979.0,982.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,9,Red,bot,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Senna,Aphelios,Rumble,Gragas,Jayce,Azir,,,,,,2074,0,1,1,1,2,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,7818.0,226.1716,0.13365,210.0579,81.6393,43.0,1.244,27.0,0.7811,11.0,100.0,2.893,7500,2993.0,86.5863,0.0927186,7625.0,,,35.0,30.0,5.0,4.0,0.0,1.0125,2138.0,2448.0,0.0,3566.0,3349.0,96.0,-1428.0,-901.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.0,4468.0,8.0,5694.0,5981.0,163.0,-2183.0,-1513.0,-155.0,1.0,0.0,0.0,0.0,0.0,0.0,4573.0,5765.0,13.0,8980.0,8807.0,237.0,-4407.0,-3042.0,-224.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Maokai,Aphelios,Rumble,Gragas,Jayce,Azir,,,,,,2074,0,1,3,0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,10228.0,295.892,0.17485,808.0906,1206.5959,10.0,0.2893,8.0,0.2314,10.0,32.0,0.9257,11090,6583.0,190.4436,0.203915,11410.0,,,252.0,252.0,0.0,0.0,0.0,7.2903,2901.0,2835.0,70.0,2137.0,2655.0,17.0,764.0,180.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4454.0,4919.0,112.0,3210.0,4005.0,24.0,1244.0,914.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,6053.0,6431.0,146.0,4531.0,6399.0,31.0,1522.0,32.0,115.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,100,Blue,team,,,Griffin,oe:team:76b516358ee227ba806ba5d955b6314,,Yuumi,Taric,Elise,Lucian,Kassadin,Sett,Varus,Tahm Kench,Vladimir,Corki,2074,1,11,2,26,11,2,0.0,0.0,0.0,0.0,0.0,,,,0.3182,0.3761,0.0,3.0,3.0,,,,,,,,,3.0,,,0.0,0.0,2.0,,,0.0,2.0,0.0,,,0.0,10.0,3.0,0.0,0.0,,,3.0,0.0,71229.0,2060.6268,,2570.0482,2178.6307,124.0,3.5873,58.0,1.6779,59.0,273.0,7.8978,66252,43719.0,1264.7734,,59778.0,0.0979706,-0.11,,1036.0,253.0,156.0,18.0,37.2903,15395.0,18787.0,359.0,15096.0,18460.0,332.0,299.0,327.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,23468.0,30086.0,574.0,23879.0,30585.0,532.0,-411.0,-499.0,42.0,0.0,0.0,1.0,1.0,1.0,0.0,33839.0,42901.0,794.0,32839.0,40680.0,705.0,1000.0,2221.0,89.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1351811,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1351811?gameHash=e9cfa65944d39cbc,LCK,2020,Spring,0,2020-04-16 07:42:43,1,10.07,200,Red,team,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,,Aphelios,Rumble,Gragas,Jayce,Azir,Trundle,Senna,Maokai,Gnar,Zoe,2074,0,2,11,4,2,11,0.0,0.0,0.0,0.0,1.0,,,,0.0579,0.3761,1.0,3.0,3.0,,,,,,,,,3.0,,,1.0,2.0,0.0,,,0.0,0.0,2.0,,,1.0,3.0,10.0,1.0,1.0,,,0.0,3.0,58496.0,1692.2662,,3065.6123,2793.3558,103.0,2.9797,72.0,2.0829,52.0,266.0,7.6953,54818,32285.0,933.9923,,54195.0,-0.0979706,0.11,,955.0,192.0,139.0,12.0,33.1823,15096.0,18460.0,332.0,15395.0,18787.0,359.0,-299.0,-327.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,23879.0,30585.0,532.0,23468.0,30086.0,574.0,411.0,499.0,-42.0,1.0,1.0,0.0,0.0,0.0,1.0,32839.0,40680.0,705.0,33839.0,42901.0,794.0,-1000.0,-2221.0,-89.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,
ESPORTSTMNT03/1442655,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1442655?gameHash=41a17ec57de9b19d,LCK,2020,Summer,1,2020-08-28 04:56:26,1,10.16,1,Blue,top,Rascal,oe:player:9daf04bfd9c8815cc827414f59f45af,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Renekton,Caitlyn,Nautilus,Twisted Fate,Karma,Tahm Kench,,,,,,1448,1,4,3,1,28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14057.0,582.4724,0.215466,982.3757,620.0138,10.0,0.4144,3.0,0.1243,4.0,23.0,0.953,10295,7065.0,292.7486,0.187825,9500.0,,,188.0,181.0,7.0,0.0,7.0,7.7901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03/1442655,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1442655?gameHash=41a17ec57de9b19d,LCK,2020,Summer,1,2020-08-28 04:56:26,1,10.16,2,Blue,jng,Clid,oe:player:d3abb04a273ed8615be5f54a391818e,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Volibear,Caitlyn,Nautilus,Twisted Fate,Karma,Tahm Kench,,,,,,1448,1,3,2,15,28,12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1602,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6914.0,286.4917,0.105978,728.7017,779.3785,26.0,1.0773,9.0,0.3729,12.0,61.0,2.5276,9833,6603.0,273.605,0.175543,9200.0,,,127.0,27.0,100.0,51.0,13.0,5.2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03/1442655,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1442655?gameHash=41a17ec57de9b19d,LCK,2020,Summer,1,2020-08-28 04:56:26,1,10.16,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Akali,Caitlyn,Nautilus,Twisted Fate,Karma,Tahm Kench,,,,,,1448,1,9,4,4,28,12,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1602,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,19272.0,798.5635,0.295402,684.9448,351.0912,11.0,0.4558,4.0,0.1657,7.0,27.0,1.1188,12229,8999.0,372.8867,0.239237,10125.0,,,230.0,218.0,12.0,8.0,0.0,9.5304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03/1442655,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1442655?gameHash=41a17ec57de9b19d,LCK,2020,Summer,1,2020-08-28 04:56:26,1,10.16,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Kai'Sa,Caitlyn,Nautilus,Twisted Fate,Karma,Tahm Kench,,,,,,1448,1,11,1,5,28,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19289.0,799.268,0.295662,337.7072,237.3481,21.0,0.8702,12.0,0.4972,2.0,35.0,1.4503,14868,11638.0,482.2376,0.309391,12400.0,,,250.0,234.0,16.0,12.0,0.0,10.3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03/1442655,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1442655?gameHash=41a17ec57de9b19d,LCK,2020,Summer,1,2020-08-28 04:56:26,1,10.16,5,Blue,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Gragas,Caitlyn,Nautilus,Twisted Fate,Karma,Tahm Kench,,,,,,1448,1,1,2,13,28,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1602,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5708.0,236.5193,0.0874923,517.1685,274.9724,27.0,1.1188,10.0,0.4144,10.0,52.0,2.1547,6540,3310.0,137.1547,0.088004,6050.0,,,27.0,27.0,0.0,0.0,0.0,1.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPORTSTMNT03/1442655,partial,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1442655?gameHash=41a17ec57de9b19d,LCK,2020,Summer,1,2020-08-28 04:56:26,1,10.16,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,DN Freecs,oe:team:b05347770d44de27f5e7a25c8cfcbb2,Jayce,Sett,Azir,Senna,Ezreal,Kalista,,,,,,1448,0,4,5,2,11,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4558,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16793.0,695.8425,0.348099,547.0856,311.8094,9.0,0.3729,5.0,0.2072,1.0,17.0,0.7044,10272,7042.0,291.7956,0.283783,8975.0,,,200.0,188.0,12.0,5.0,0.0,8.2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
