gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,1,Blue,top,Loong,oe:player:b5e77cbbde6e6a5b9a6bce02d7e6383,Vici Gaming,oe:team:5627e3ef0b2477289b218ddeb6a151a,Kled,,,,,,,,,,,2270,1,3,0,9,20,5,,,,,,,,,0.5286,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15400.0,10514.0,277.9031,0.217816,,,,335.0,,,,,8.8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,2,Blue,jng,Bengi,oe:player:b7a96528935de93953af4738b9bd8e0,Vici Gaming,oe:team:5627e3ef0b2477289b218ddeb6a151a,Gragas,,,,,,,,,,,2270,1,6,0,10,20,5,,,,,,,,,0.5286,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13900.0,9014.0,238.2555,0.186741,,,,141.0,,,,,3.7269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,3,Blue,mid,Easyhoon,oe:player:cafee7267cccef814a0dd4c05afd254,Vici Gaming,oe:team:5627e3ef0b2477289b218ddeb6a151a,Taliyah,,,,,,,,,,,2270,1,3,1,12,20,5,,,,,,,,,0.5286,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600.0,10714.0,283.1894,0.22196,,,,316.0,,,,,8.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,4,Blue,bot,XuanXuanPi,oe:player:9e8e950dedd7302d4bcbe4718b13b25,Vici Gaming,oe:team:5627e3ef0b2477289b218ddeb6a151a,Twitch,,,,,,,,,,,2270,1,7,2,11,20,5,,,,,,,,,0.5286,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,12114.0,320.1938,0.250963,,,,296.0,,,,,7.8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,5,Blue,sup,Duan,oe:player:5961b9c45e8cd870020433a870618cd,Vici Gaming,oe:team:5627e3ef0b2477289b218ddeb6a151a,Thresh,,,,,,,,,,,2270,1,1,2,16,20,5,,,,,,,,,0.5286,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.0,5914.0,156.3172,0.122519,,,,39.0,,,,,1.0308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,6,Red,top,Lies,oe:player:77c658a4a2e9f4096755a823847c19e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Maokai,,,,,,,,,,,2270,0,1,3,2,5,20,,,,,,,,,0.1322,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700.0,6814.0,180.1057,0.222172,,,,275.0,,,,,7.2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,7,Red,jng,Karin,oe:player:5b591ed6a915f05e3629a1b5156ad8e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Kha'Zix,,,,,,,,,,,2270,0,0,4,2,5,20,,,,,,,,,0.1322,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10900.0,6014.0,158.9604,0.196087,,,,170.0,,,,,4.4934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,8,Red,mid,Ggoong,oe:player:d55620130ce20b8cb9a504b6b16f7a1,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,LeBlanc,,,,,,,,,,,2270,0,4,2,1,5,20,,,,,,,,,0.1322,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12900.0,8014.0,211.8238,0.261298,,,,284.0,,,,,7.5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,9,Red,bot,QiuQiu,oe:player:00e1677908b0a579a5870fbad836dcc,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Varus,,,,,,,,,,,2270,0,0,4,1,5,20,,,,,,,,,0.1322,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,6114.0,161.6035,0.199348,,,,257.0,,,,,6.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,10,Red,sup,Cat,oe:player:7c67be1b944646ffc400b17e7f82a1e,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,Nautilus,,,,,,,,,,,2270,0,0,7,0,5,20,,,,,,,,,0.1322,0.6608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,3714.0,98.1674,0.121096,,,,71.0,,,,,1.8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,100,Blue,team,,,Vici Gaming,oe:team:5627e3ef0b2477289b218ddeb6a151a,,,,,,,,,,,,2270,1,20,5,58,20,5,,,,,,,,,0.5286,0.6608,,1.0,3.0,,,,,,,,,1.0,,,,0.0,0.0,,,,2.0,0.0,,,,9.0,2.0,,,,,,,,,,,,,,,,,,,72700.0,,,,,,,1127.0,,,,,29.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153-2137,partial,https://lpl.qq.com/es/stats.shtml?bmid=2153,LPL,2017,Summer,0,2017-04-21 08:10:00,3,7.07,200,Red,team,,,DAN Gaming,oe:team:c52f1f25b322f34e191a3d0edb5d88d,,,,,,,,,,,,2270,0,5,20,6,5,20,,,,,,,,,0.1322,0.6608,,3.0,1.0,,,,,,,,,3.0,,,,0.0,0.0,,,,0.0,2.0,,,,2.0,9.0,,,,,,,,,,,,,,,,,,,55100.0,,,,,,,1057.0,,,,,27.9383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,1,Blue,top,Duke,oe:player:1a8b6a662905090813591d4993feefa,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Galio,,,,,,,,,,,1967,1,2,1,9,17,8,,,,,,,,,0.5186,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13100.0,8832.0,269.4052,0.213539,,,,284.0,,,,,8.6629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,2,Blue,jng,Ning,oe:player:9b22cace0315e520c50f1b8f8ac434c,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Kha'Zix,,,,,,,,,,,1967,1,3,2,9,17,8,,,,,,,,,0.5186,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11700.0,7432.0,226.7006,0.179691,,,,128.0,,,,,3.9044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,3,Blue,mid,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Syndra,,,,,,,,,,,1967,1,11,1,2,17,8,,,,,,,,,0.5186,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16200.0,11932.0,363.9654,0.28849,,,,296.0,,,,,9.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,4,Blue,bot,West,oe:player:bf495fc048d8d44b7f32536df5cf393,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Ashe,,,,,,,,,,,1967,1,0,2,6,17,8,,,,,,,,,0.5186,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12200.0,7932.0,241.9522,0.19178,,,,271.0,,,,,8.2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,5,Blue,sup,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Karma,,,,,,,,,,,1967,1,1,2,12,17,8,,,,,,,,,0.5186,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.0,5232.0,159.5933,0.1265,,,,24.0,,,,,0.7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,6,Red,top,957,oe:player:2ba596643cbbbc20318224181fa46b2,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Shen,,,,,,,,,,,1967,0,0,3,2,8,18,,,,,,,,,0.244,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500.0,6232.0,190.0966,0.195606,,,,253.0,,,,,7.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,7,Red,jng,Condi,oe:player:4792ad71dfce44c8d35765c41c07cca,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Lee Sin,,,,,,,,,,,1967,0,4,5,2,8,18,,,,,,,,,0.244,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,5732.0,174.8449,0.179912,,,,119.0,,,,,3.6299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,8,Red,mid,xiye,oe:player:adf9d4f627b07e1c80f85c1e25f4bb8,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Taliyah,,,,,,,,,,,1967,0,3,4,4,8,18,,,,,,,,,0.244,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13300.0,9032.0,275.5058,0.283489,,,,310.0,,,,,9.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,9,Red,bot,Mystic,oe:player:7b28158d613ea1869441676fa32a3b5,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Ezreal,,,,,,,,,,,1967,0,1,0,2,8,18,,,,,,,,,0.244,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.0,7532.0,229.7509,0.236409,,,,300.0,,,,,9.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,10,Red,sup,Ben,oe:player:092f2ba9f39fbc2876e64d12cd662f7,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Braum,,,,,,,,,,,1967,0,0,6,5,8,18,,,,,,,,,0.244,0.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7600.0,3332.0,101.637,0.104584,,,,34.0,,,,,1.0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,100,Blue,team,,,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,,,,,,,,,,,,1967,1,17,8,38,17,8,,,,,,,,,0.5186,0.7626,,3.0,1.0,,,,,,,,,3.0,,,,0.0,0.0,,,,1.0,1.0,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,62700.0,,,,,,,1003.0,,,,,30.5948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303-2210,partial,https://lpl.qq.com/es/stats.shtml?bmid=2303,DCup,2017,,0,2017-06-01 05:41:00,3,7.09,200,Red,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,,,,,,,,,,,1967,0,8,18,15,8,18,,,,,,,,,0.244,0.7626,,1.0,3.0,,,,,,,,,1.0,,,,0.0,0.0,,,,1.0,1.0,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,53200.0,,,,,,,1016.0,,,,,30.9914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,1,Blue,top,Letme,oe:player:ed551dce192327346be794c8b312186,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Kled,,,,,,,,,,,2414,0,3,4,5,19,24,,,,,,,,,0.4722,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15800.0,10620.0,263.9602,0.215415,,,,339.0,,,,,8.4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,2,Blue,jng,Mlxg,oe:player:71fb72e750329576210775b19d912e6,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Ivern,,,,,,,,,,,2414,0,1,5,11,19,24,,,,,,,,,0.4722,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13100.0,7920.0,196.8517,0.16065,,,,97.0,,,,,2.4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,3,Blue,mid,Xiaohu,oe:player:beea9fe15bff6a7ab0b3913d3d5fde6,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Syndra,,,,,,,,,,,2414,0,7,3,5,19,24,,,,,,,,,0.4722,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16800.0,11620.0,288.8152,0.235699,,,,309.0,,,,,7.6802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,4,Blue,bot,Wuxx,oe:player:12faacb5882237487203553e3acdd3b,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Varus,,,,,,,,,,,2414,0,6,6,7,19,24,,,,,,,,,0.4722,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700.0,12520.0,311.1848,0.253954,,,,358.0,,,,,8.8981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,5,Blue,sup,Ming,oe:player:4e09acc2529add19ff0686b1341e3d0,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,Thresh,,,,,,,,,,,2414,0,2,6,13,19,24,,,,,,,,,0.4722,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.0,6620.0,164.5402,0.134282,,,,44.0,,,,,1.0936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,6,Red,top,Jinoo,oe:player:fa63162e5fdad40447d9895396a62fc,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Jarvan IV,,,,,,,,,,,2414,1,2,3,16,24,19,,,,,,,,,0.5965,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900.0,10720.0,266.4457,0.199257,,,,307.0,,,,,7.6305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,7,Red,jng,eimy,oe:player:05bbbf6959f2b7ace12e90d1a58a212,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Lee Sin,,,,,,,,,,,2414,1,6,3,9,24,19,,,,,,,,,0.5965,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14100.0,8920.0,221.7067,0.1658,,,,163.0,,,,,4.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,8,Red,mid,Cool,oe:player:22ba039c77c8aeefbe9df63f76050ac,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Twisted Fate,,,,,,,,,,,2414,1,4,3,12,24,19,,,,,,,,,0.5965,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600.0,13420.0,333.5543,0.249441,,,,360.0,,,,,8.9478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,9,Red,bot,imp,oe:player:5d859973609e453b2c48448851e4bfb,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Twitch,,,,,,,,,,,2414,1,11,3,8,24,19,,,,,,,,,0.5965,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,14020.0,348.4673,0.260593,,,,365.0,,,,,9.0721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,10,Red,sup,pyl,oe:player:707db7bba13f08e124e564143ff4aa3,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Zyra,,,,,,,,,,,2414,1,1,7,11,24,19,,,,,,,,,0.5965,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11900.0,6720.0,167.0257,0.124909,,,,38.0,,,,,0.9445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,100,Blue,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,,,,,,,,,,,2414,0,19,24,41,19,24,,,,,,,,,0.4722,1.0688,,2.0,2.0,,,,,,,,,2.0,,,,0.0,0.0,,,,2.0,1.0,,,,10.0,9.0,,,,,,,,,,,,,,,,,,,75200.0,,,,,,,1147.0,,,,,28.5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295-2221,partial,https://lpl.qq.com/es/stats.shtml?bmid=2295,DCup,2017,,0,2017-06-02 09:42:00,3,7.09,200,Red,team,,,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,,,,,,,,,,,,2414,1,24,19,56,24,19,,,,,,,,,0.5965,1.0688,,2.0,2.0,,,,,,,,,2.0,,,,0.0,0.0,,,,1.0,2.0,,,,9.0,10.0,,,,,,,,,,,,,,,,,,,79700.0,,,,,,,1233.0,,,,,30.6462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,1,Blue,top,957,oe:player:2ba596643cbbbc20318224181fa46b2,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Rumble,,,,,,,,,,,1716,1,4,0,4,14,3,,,,,,,,,0.4895,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,8244.0,288.2517,0.216833,,,,225.0,,,,,7.8671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,2,Blue,jng,Condi,oe:player:4792ad71dfce44c8d35765c41c07cca,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Kha'Zix,,,,,,,,,,,1716,1,6,1,1,14,3,,,,,,,,,0.4895,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.0,7644.0,267.2727,0.201052,,,,132.0,,,,,4.6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,3,Blue,mid,xiye,oe:player:adf9d4f627b07e1c80f85c1e25f4bb8,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Galio,,,,,,,,,,,1716,1,2,0,7,14,3,,,,,,,,,0.4895,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,8844.0,309.2308,0.232614,,,,287.0,,,,,10.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582-2284,partial,https://lpl.qq.com/es/stats.shtml?bmid=2582,LPL,2017,Summer,0,2017-06-11 08:10:00,1,7.1,4,Blue,bot,Mystic,oe:player:7b28158d613ea1869441676fa32a3b5,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Kalista,,,,,,,,,,,1716,1,1,2,7,14,3,,,,,,,,,0.4895,0.5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12200.0,8444.0,295.2448,0.222093,,,,242.0,,,,,8.4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
