C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:27605:9768-9768_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9768,LPL,2023,Spring,0,2023-02-26 08:08:54,2,13.03,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Jhin,Draven,Nidalee,Elise,Gnar,Gragas,,,,,,1837,0,0,0,2,4,6,,,,,,0,,,0.1306,0.3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12908,421.6004,0.295466,250.9418,,0,0.0000,5,0.1633,4,28,0.9145,11128,7105,232.0631,0.233687,10790,,,296,284,12,12,0,9.6679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:27617:9768-9768_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9768,LPL,2023,Spring,0,2023-02-26 08:57:57,3,13.03,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Jhin,Draven,Nidalee,Yone,Sion,Gnar,,,,,,1807,0,3,0,2,6,15,,,,,,0,,,0.1992,0.6973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12482,414.4549,0.244818,400.9076,,0,0.0000,4,0.1328,4,24,0.7969,11245,7283,241.8262,0.280794,11120,,,275,247,28,28,0,9.1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:30389:9937-9937_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9937,LPL,2023,Spring,0,2023-03-02 09:21:21,1,13.04,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Lucian,Ashe,Jayce,Elise,Kassadin,Gwen,,,,,,1914,0,2,3,3,6,13,,,,,,0,,,0.1881,0.5956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14110,442.3197,0.25518,451.3793,,14,0.4389,13,0.4075,5,42,1.3166,13971,9791,306.9279,0.322213,13109,,,313,285,28,27,0,9.8119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:30425:9937-9937_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9937,LPL,2023,Spring,0,2023-03-02 10:12:33,2,13.04,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Zeri,Ashe,Jayce,Elise,Kassadin,Veigar,,,,,,1925,1,8,1,9,22,9,,,,,,0,,,0.6857,0.9662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28289,881.7351,0.300092,537.7870,,16,0.4987,25,0.7792,7,72,2.2442,17056,12853,400.6130,0.313781,14874,,,325,289,36,30,2,10.1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:30461:9937-9937_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9937,LPL,2023,Spring,0,2023-03-02 11:04:31,3,13.04,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Aphelios,Ashe,Jayce,Elise,Jax,Heimerdinger,,,,,,2071,0,0,3,4,9,17,,,,,,0,,,0.2607,0.7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10304,298.5225,0.187659,329.4061,,13,0.3766,18,0.5215,4,43,1.2458,14787,10287,298.0299,0.274881,13404,,,415,350,65,60,0,12.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:33490:9946-9946_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9946,LPL,2023,Spring,0,2023-03-05 11:15:03,1,13.04,9,Red,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Xayah,Elise,Ashe,Maokai,Jax,Renekton,,,,,,1565,1,5,0,5,14,2,,,,,,0,,,0.5367,0.6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16259,623.3482,0.344569,381.6997,,11,0.4217,7,0.2684,3,27,1.0351,12991,9523,365.0990,0.268717,10939,,,275,263,12,12,0,10.5431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:33533:9946-9946_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9946,LPL,2023,Spring,0,2023-03-05 12:01:36,2,13.04,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Zeri,Maokai,Ashe,Draven,Nidalee,Karma,,,,,,1630,1,10,1,2,17,11,,,,,,0,,,0.6258,1.0307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20959,771.4969,0.386928,523.0307,,10,0.3681,7,0.2577,3,24,0.8834,14358,10757,395.9632,0.289522,12250,,,289,261,28,20,8,10.6380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:37841:9956-9956_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9956,LPL,2023,Spring,0,2023-03-10 11:16:47,1,13.04,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Kai'Sa,Akali,Wukong,Aphelios,Ashe,Renata Glasc,,,,,,2005,0,2,4,5,9,17,,,,,,0,,,0.2693,0.7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12174,364.3092,0.253327,413.2070,,11,0.3292,18,0.5387,2,33,0.9875,14399,10033,300.2394,0.286238,13959,,,364,321,43,43,0,10.8928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:37882:9956-9956_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9956,LPL,2023,Spring,0,2023-03-10 12:09:58,2,13.04,9,Red,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Xayah,Akali,Yone,Aphelios,Gragas,Poppy,,,,,,1889,1,7,2,3,13,9,,,,,,0,,,0.4129,0.6670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25002,794.1345,0.359962,433.6263,,13,0.4129,18,0.5717,4,37,1.1752,16308,12179,386.8396,0.338798,13620,,,360,336,24,20,0,11.4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C:\Users\Ricky Won\Documents\Cursor\lolfa\data\2023.csv:37937:9956-9956_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9956,LPL,2023,Spring,0,2023-03-10 13:00:42,3,13.04,4,Blue,bot,Lwx,oe:player:ce76a8fc639b0cc96da48c76bc0bbeb,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,Xayah,Akali,Yone,Aphelios,LeBlanc,Sylas,,,,,,1536,0,1,4,2,4,18,,,,,,0,,,0.1563,0.8594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11618,453.8281,0.277974,455.0391,,8,0.3125,14,0.5469,2,27,1.0547,10174,6765,264.2578,0.301377,9540,,,286,263,23,23,0,11.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
