id,playername,teamname,year,split,final_offense,final_defense,final_utility,final_macro,final_clutch,final_consistency,error
13164,Bengi,Vici Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13167,COLD,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13168,Cat,DAN Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13173,Condi,Team WE,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13179,Duan,Vici Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13181,Easyhoon,Vici Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13184,Fenfen,Suning,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13189,Ggoong,DAN Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13190,GimGoon,Game Talents,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13191,GodV,LGD Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13192,Grail,Game Talents,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13194,H4cker,Suning,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13199,ICON,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13200,Jiekou,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13201,Jiekou,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13203,Jinoo,LGD Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13205,Karin,DAN Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13211,Letme,Royal Never Give Up,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13212,Lies,DAN Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13214,Loong,Vici Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13217,Lz,Suning,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13219,Ming,Royal Never Give Up,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13220,Mlxg,Royal Never Give Up,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13224,Mystic,Team WE,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13229,QiuQiu,DAN Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13232,Savoki,Game Talents,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13236,Smlz,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13241,Uzi,Royal Never Give Up,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13244,West,Game Talents,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13245,West,Invictus Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13247,World6,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13250,Xiaohu,Royal Never Give Up,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13252,Xiyang,Oh My God,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13253,XuanXuanPi,Vici Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13258,aqiu,Game Talents,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13259,eimy,LGD Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13262,imp,LGD Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13265,pyl,LGD Gaming,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13267,xiye,Team WE,2017,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
13271,957,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13276,Ben,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13278,COLD,Oh My God,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13297,Flandre,Snake Esports,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13302,Guoguo,Snake Esports,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13306,Hudie,Snake Esports,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13307,ICON,Oh My God,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13309,Jiekou,Oh My God,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13310,Jiekou,Oh My God,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13328,Magic,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13331,Melon,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13337,Mystic,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13348,SofM,Snake Esports,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13356,Xiyang,Oh My God,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13364,babo,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13365,chel1y,Oh My God,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13369,kRYST4L,Snake Esports,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13373,xiye,Team WE,2018,Spring,,,,75.0,,,NaN/inf in step1_basic_metrics
13385,COLD,Oh My God,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13389,Clid,JD Gaming,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13416,ICON,Oh My God,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13429,LokeN,JD Gaming,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13430,LvMao,JD Gaming,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13465,World6,Oh My God,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13469,Xiyang,Oh My God,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13473,Yagao,JD Gaming,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13477,Zoom,JD Gaming,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13481,chel1y,Oh My God,2018,Summer,,,,,,,NaN/inf in step1_basic_metrics
13489,369,Top Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13491,Aix,Vici Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13492,Ale,Oh My God,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13497,Asura,Snake Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13499,Baolan,Invictus Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13500,Ben,Top Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13505,COLD,Oh My God,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13512,Corn,Victory Five,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13513,Crisp,FunPlus Phoenix,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13514,DanChung,Snake Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13516,Doinb,FunPlus Phoenix,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13517,Duke,Invictus Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13518,Fenfen,Snake Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13519,Flandre,Snake Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13522,GimGoon,FunPlus Phoenix,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13523,Gloria,Rogue Warriors,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13525,H4cker,Suning,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13528,Huanggai,Rogue Warriors,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13529,ICON,Oh My God,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13531,JackeyLove,Invictus Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13532,Jay,Vici Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13534,Jinoo,Victory Five,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13537,Knight,Top Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13540,Langx,Suning,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13542,Ley,Victory Five,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13544,LokeN,Top Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13546,Lwx,FunPlus Phoenix,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13548,Maestro,Snake Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13550,MaiX,Rogue Warriors,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13551,MaiX,Rogue Warriors,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13552,Maple,Suning,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13562,Ning,Invictus Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13565,Puff,Vici Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13569,Rookie,Invictus Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13571,Smlz,Suning,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13572,SofM,Snake Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13573,Southwind,Vici Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13574,SwordArt,Suning,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13577,Tian,FunPlus Phoenix,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13583,XiaoYao,Rogue Warriors,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13586,Xx,Top Esports,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13587,Y1han,Victory Five,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13590,ZWuJi,Rogue Warriors,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13591,Zdz,Vici Gaming,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13596,chel1y,Oh My God,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13601,l3est16,Oh My God,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13606,y4,Victory Five,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
13736,Aix,Vici Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13740,Aodi,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13742,Asura,LNG Esports,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13750,Crazy,Rogue Warriors,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13753,Cube,Vici Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13756,Duan,LNG Esports,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13757,Elk,Team WE,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13760,Flandre,LNG Esports,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13762,Forge,Vici Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13766,Hang,Vici Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13767,Haro,Rogue Warriors,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13769,Hope,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13774,Jiejie,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13776,Jinoo,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13777,JunJia,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13781,Killua,LGD Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13784,Kramer,LGD Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13786,Ley,Rogue Warriors,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13788,Lies,LGD Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13793,MISSING,Team WE,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13795,Maple,LNG Esports,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13797,Meiko,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13802,Morgan,Team WE,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13804,Peanut,LGD Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13809,Ruby,Rogue Warriors,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13810,Scout,EDward Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13816,Teacherma,Team WE,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13824,Wuming,Rogue Warriors,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13830,Xx,LNG Esports,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13832,Yuuki,LGD Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13833,ZWuJi,Rogue Warriors,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13836,beishang,Team WE,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13844,iBoy,Vici Gaming,2020,Spring,,,,,,,NaN/inf in step1_basic_metrics
13852,369,Top Esports,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13889,Hope,EDward Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13892,JackeyLove,Top Esports,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13894,JunJia,EDward Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13897,Karsa,Top Esports,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13898,Khan,FunPlus Phoenix,2020,Summer,96.10813282047134,78.85187559735147,84.68553896080942,,65.58036324236222,98.02919339942972,NaN/inf in step1_basic_metrics
13902,Knight,Top Esports,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13903,Kramer,LGD Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13904,Langx,LGD Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13914,Mark,LGD Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13915,Meiko,EDward Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13923,Peanut,LGD Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13928,Scout,EDward Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13948,Xiaoxiang,EDward Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13968,xiye,LGD Gaming,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13969,y4,Victory Five,2020,Summer,58.1231078939092,75.49518336546859,59.16868905704707,,57.47493394442081,59.601162760666725,NaN/inf in step1_basic_metrics
13970,yuyanjia,Top Esports,2020,Summer,,,,,,,NaN/inf in step1_basic_metrics
13973,Aix,Rare Atom,2021,Spring,50.0,70.31737895573751,52.96145712375377,,54.09771833425859,50.0,NaN/inf in step1_basic_metrics
13974,Aki,Oh My God,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
13979,Baolan,Invictus Gaming,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
13987,COLD,Oh My God,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
13992,Cube,Rare Atom,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
13995,Eric,Oh My God,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
13998,Flora,LGD Gaming,2021,Spring,52.33184963447409,68.48791075866458,53.87939119119622,,50.0,52.81203586934953,NaN/inf in step1_basic_metrics
13999,FoFo,Rare Atom,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14002,Garvey,LGD Gaming,2021,Spring,60.924749379426935,68.13810274972298,57.8132332813815,,63.7971337910586,64.23150841379307,NaN/inf in step1_basic_metrics
14003,Garvey,LGD Gaming,2021,Spring,63.86331146681112,70.32001481272167,65.94623558926872,,58.99437995598312,65.59950125480141,NaN/inf in step1_basic_metrics
14005,Hang,Rare Atom,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14008,ICON,LNG Esports,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14009,Insulator,eStar,2021,Spring,54.96847482295024,69.19047903035445,52.257648232665176,,50.0,56.16277277537532,NaN/inf in step1_basic_metrics
14010,Invincible,Victory Five,2021,Spring,53.44256494147507,69.42677397316378,52.2666925805821,,50.0,53.3138949692032,NaN/inf in step1_basic_metrics
14011,Iwandy,LNG Esports,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14017,Kane,Oh My God,2021,Spring,51.733829561972,68.47808701730747,52.395256146308185,,50.0,50.5553723070847,NaN/inf in step1_basic_metrics
14023,Leyan,Rare Atom,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14024,Light,LNG Esports,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14035,New,Oh My God,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14042,Rookie,Invictus Gaming,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14047,Tarzan,LNG Esports,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14049,TheShy,Invictus Gaming,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14057,Wink,Invictus Gaming,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14058,Wuming,Oh My God,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14061,Xun,Invictus Gaming,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14063,Yimeng,Team WE,2021,Spring,51.31593182155,69.8520044165094,51.363303666854016,,50.0,50.97332351968062,NaN/inf in step1_basic_metrics
14073,hulatang,LNG Esports,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14074,iBoy,Rare Atom,2021,Spring,,,,,,,NaN/inf in step1_basic_metrics
14076,kelin,Rogue Warriors,2021,Spring,58.638246360223455,68.88989127839614,62.13571665197776,,51.418655446661305,57.015909712549856,NaN/inf in step1_basic_metrics
14080,xiye,JD Gaming,2021,Spring,50.0,70.0,50.0,,50.0,50.0,NaN/inf in step1_basic_metrics
14933,Able,Royal Never Give Up,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14934,AmazingJ,Bilibili Gaming,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14938,Chieftain,Bilibili Gaming,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14940,Doinb,Rogue Warriors,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14943,Flawless,Rogue Warriors,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14950,Jinjiao,Bilibili Gaming,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14951,Karsa,Royal Never Give Up,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14952,Killua,Rogue Warriors,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14958,Ming,Royal Never Give Up,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14959,Mole,Bilibili Gaming,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14960,Mouse,Rogue Warriors,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14963,Road,Bilibili Gaming,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14966,Smlz,Rogue Warriors,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14969,Xiaohu,Royal Never Give Up,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
14972,Zz1tai,Royal Never Give Up,2018,Summer,,,,75.0,75.0,,NaN/inf in step1_basic_metrics
16031,Jarvis,Team Flash,2021,Winter,,,,,,,NaN/inf in step1_basic_metrics
16033,Jetsu,Team Flash,2021,Winter,,,,,,,NaN/inf in step1_basic_metrics
16038,Marcus,Team Flash,2021,Winter,,,,,,,NaN/inf in step1_basic_metrics
16039,Marcus,Team Flash,2021,Winter,,,,,,,NaN/inf in step1_basic_metrics
16051,Soraaa,Team Flash,2021,Winter,,,,,,,NaN/inf in step1_basic_metrics
17950,725,Unlimited Potential,2019,Spring,50.77989288747672,69.41601083681518,,,50.0,51.06127774875857,NaN/inf in step1_basic_metrics
17951,925,Victorious Gaming,2019,Spring,68.79277760326987,70.72790754902923,,,50.0,77.18902985810834,NaN/inf in step1_basic_metrics
17958,Alielie,Bilibili Gaming Junior,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
17963,Apii,Vici Gaming Potential,2019,Spring,,63.009210815465046,59.32471916473246,73.12980315596575,50.0,63.05505480593325,NaN/inf in step1_basic_metrics
17965,As6,SinoDragon Prince,2019,Spring,56.68621193872141,67.3112162977001,,,50.0,55.44360388822358,NaN/inf in step1_basic_metrics
17966,As6,SinoDragon Prince,2019,Spring,53.26492643483534,64.48606493512904,,,50.0,58.93786812534356,NaN/inf in step1_basic_metrics
17968,Babi9,Suning-S,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
17970,Bbay,Suning-S,2019,Spring,59.29591369508725,72.07161612502448,,,55.84635916826071,62.862699110478815,NaN/inf in step1_basic_metrics
17971,Beichen,Oh My God Academy,2019,Spring,71.46998995035187,77.53117927998669,73.22985661524137,,50.0,72.37194853982757,NaN/inf in step1_basic_metrics
17973,Bin,Suning-S,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
17980,Chelizi,Vici Gaming Potential,2019,Spring,57.64595687095768,69.6867259466562,,71.11915658347175,50.0,56.76339818808433,NaN/inf in step1_basic_metrics
17981,Cherub,Triumphant Song Gaming,2019,Spring,50.23274235307984,69.8314255683351,50.80859569012059,,55.380143353715695,50.0,NaN/inf in step1_basic_metrics
17983,Clap,Victorious Gaming,2019,Spring,58.14518666755417,69.94902141739169,,,53.4823689577802,57.6616339856048,NaN/inf in step1_basic_metrics
17984,Clever9,Team WE Academy,2019,Spring,58.11729854798497,70.59359427319531,57.88532524301012,,53.96913295899962,53.55965271963266,NaN/inf in step1_basic_metrics
17985,Cruel,Suning-S,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
17987,Dustwind,Vici Gaming Potential,2019,Spring,,77.86640139521784,84.56386256037808,79.60372188560356,89.74250319441975,94.18232378958142,NaN/inf in step1_basic_metrics
17988,Dustwind,Vici Gaming Potential,2019,Spring,87.4669787325851,64.58429994593672,,77.14329234561335,63.834730057890326,90.58411166968637,NaN/inf in step1_basic_metrics
17989,Dustwind,Vici Gaming Potential,2019,Spring,89.97370162894072,71.32176356392976,78.76423116694211,,93.48152000287686,89.64821313120879,NaN/inf in step1_basic_metrics
17991,Eisley,SinoDragon Prince,2019,Spring,100.0,66.990476006405,,,50.0,100.0,NaN/inf in step1_basic_metrics
17992,Eisley,SinoDragon Prince,2019,Spring,80.43805582723326,58.06572014852304,,,50.0,90.21109977810391,NaN/inf in step1_basic_metrics
17997,Fan,Oh My God Academy,2019,Spring,66.81774470235764,79.11327636350931,66.74782012670596,,68.01612118242883,72.01660910333288,NaN/inf in step1_basic_metrics
18001,FengXian,Rogue Warriors Shark,2019,Spring,53.16289645480139,69.81042431792628,54.1507836303144,,50.0,55.72448335045951,NaN/inf in step1_basic_metrics
18004,GDKirito,Gama Dream,2019,Spring,51.74507571356831,70.9428028837318,,,52.86822263345771,53.07598112225868,NaN/inf in step1_basic_metrics
18005,GDPYB,Gama Dream,2019,Spring,57.31644656734085,70.8563473877001,,,,56.99379404178159,NaN/inf in step1_basic_metrics
18006,GDreal,Gama Dream,2019,Spring,73.80272740436047,70.22949508570584,62.51852648350335,,63.02427592981496,70.24663204741351,NaN/inf in step1_basic_metrics
18007,GYX,Snake WuDu,2019,Spring,59.73642689807145,73.46537061884592,56.736675927974936,,62.87048425511615,61.79859419163981,NaN/inf in step1_basic_metrics
18008,Godlou,Shu Dai Xiong Gaming,2019,Spring,54.2182166221965,70.4830231196999,51.9688733633434,,51.46671795036277,54.3026097969658,NaN/inf in step1_basic_metrics
18010,HanXuan,Bilibili Gaming Junior,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
18012,Helper,Legend Esport Gaming,2019,Spring,58.9424355157381,76.79998130089656,62.4510074967193,,63.8759567700013,59.45396982396039,NaN/inf in step1_basic_metrics
18013,Hepcat,Snake WuDu,2019,Spring,,69.84008889988411,50.431827573413926,70.0,50.0,50.0,NaN/inf in step1_basic_metrics
18016,Huanggai,Rogue Warriors Shark,2019,Spring,75.3860972037687,79.44656016411001,,,75.12606183163128,81.2891277863539,NaN/inf in step1_basic_metrics
18018,HwQ,Scorpio Game,2019,Spring,78.95168168323359,72.5532253464136,71.73309252952745,,100.0,72.5712331979425,NaN/inf in step1_basic_metrics
18028,Kiy1n9,Shu Dai Xiong Gaming,2019,Spring,73.2097617990766,80.66401655367198,71.24067822036858,,60.16483924423203,75.64804800837598,NaN/inf in step1_basic_metrics
18030,Kore,V5 87,2019,Spring,79.5512194118637,83.86561477255438,,,90.55896636924687,83.14512585903796,NaN/inf in step1_basic_metrics
18035,LiLian,SinoDragon Prince,2019,Spring,53.333726320053046,62.51854566523582,,,50.0,54.72463675210356,NaN/inf in step1_basic_metrics
18037,M03,Bilibili Gaming Junior,2019,Spring,,71.77626094030524,53.9184092805526,71.27700817619056,50.0,53.51088220240821,NaN/inf in step1_basic_metrics
18038,M1anhua,Bilibili Gaming Junior,2019,Spring,,,,,,,NaN/inf in step1_basic_metrics
18039,MaRco,Young Miracles,2019,Spring,62.43226414620409,75.27272952310184,,,50.0,68.59966007191579,NaN/inf in step1_basic_metrics
18041,Martin,LinGan e-Sports,2019,Spring,80.20843146144082,87.7237731559941,,,89.73714247961288,82.4154496232949,NaN/inf in step1_basic_metrics
18042,Martin,LinGan e-Sports,2019,Spring,64.83599618342481,77.99718333218132,64.74502757526241,,50.0,71.34393517128987,NaN/inf in step1_basic_metrics
18043,Medusa,Oh My God Academy,2019,Spring,54.421067692959845,71.61766510452328,,,50.0,59.02183705508078,NaN/inf in step1_basic_metrics
18044,Michi,Unlimited Potential,2019,Spring,64.46578793076323,78.26636389850293,,,72.33157253687084,68.48669508221046,NaN/inf in step1_basic_metrics
18045,Mine,Joy Dream,2019,Spring,65.49141799742405,81.32786083168007,68.076843537586,,66.80178272027868,71.37540368601579,NaN/inf in step1_basic_metrics
18047,Mint,Victorious Gaming,2019,Spring,77.24211521789195,78.53855879928918,79.82264465339118,,73.36463242547575,78.25114747746457,NaN/inf in step1_basic_metrics
18049,Mius,Shu Dai Xiong Gaming,2019,Spring,60.06700025919603,76.38145659179425,66.32301542761643,,53.297945756184845,64.70283155880196,NaN/inf in step1_basic_metrics
18051,Nailao,Royal Club,2019,Spring,63.18617687265759,73.52288684641124,61.43366715171503,,60.58047475911547,61.73994920136607,NaN/inf in step1_basic_metrics
18056,Puzzle,Young Miracles,2019,Spring,55.33512907114165,72.17081299709486,,,57.48882876413565,55.49211046343297,NaN/inf in step1_basic_metrics
18057,Puzzle,Young Miracles,2019,Spring,,71.81512487399186,53.71498653111205,70.0,50.0,52.11883781055589,NaN/inf in step1_basic_metrics
